Wavelength[nm],T% in an f/6 beam
830.2 ,0.00021
830.3 ,0.00021
830.4 ,0.00021
830.5 ,0.00022
830.6 ,0.00022
830.7 ,0.00022
830.8 ,0.00022
830.9 ,0.00022
831.0 ,0.00023
831.1 ,0.00023
831.2 ,0.00023
831.3 ,0.00023
831.4 ,0.00024
831.5 ,0.00024
831.6 ,0.00024
831.7 ,0.00024
831.8 ,0.00025
831.9 ,0.00025
832.0 ,0.00025
832.1 ,0.00025
832.2 ,0.00026
832.3 ,0.00026
832.4 ,0.00026
832.5 ,0.00026
832.6 ,0.00027
832.7 ,0.00027
832.8 ,0.00027
832.9 ,0.00028
833.0 ,0.00028
833.1 ,0.00028
833.2 ,0.00029
833.3 ,0.00029
833.4 ,0.0003
833.5 ,0.0003
833.6 ,0.0003
833.7 ,0.00031
833.8 ,0.00031
833.9 ,0.00031
834.0 ,0.00032
834.1 ,0.00032
834.2 ,0.00033
834.3 ,0.00033
834.4 ,0.00034
834.5 ,0.00034
834.6 ,0.00035
834.7 ,0.00035
834.8 ,0.00035
834.9 ,0.00036
835.0 ,0.00036
835.1 ,0.00037
835.2 ,0.00038
835.3 ,0.00038
835.4 ,0.00039
835.5 ,0.00039
835.6 ,0.0004
835.7 ,0.0004
835.8 ,0.00041
835.9 ,0.00041
836.0 ,0.00042
836.1 ,0.00043
836.2 ,0.00043
836.3 ,0.00044
836.4 ,0.00044
836.5 ,0.00045
836.6 ,0.00046
836.7 ,0.00046
836.8 ,0.00047
836.9 ,0.00048
837.0 ,0.00048
837.1 ,0.00049
837.2 ,0.0005
837.3 ,0.0005
837.4 ,0.00051
837.5 ,0.00052
837.6 ,0.00052
837.7 ,0.00053
837.8 ,0.00054
837.9 ,0.00054
838.0 ,0.00055
838.1 ,0.00056
838.2 ,0.00056
838.3 ,0.00057
838.4 ,0.00058
838.5 ,0.00059
838.6 ,0.00059
838.7 ,0.0006
838.8 ,0.00061
838.9 ,0.00061
839.0 ,0.00062
839.1 ,0.00062
839.2 ,0.00063
839.3 ,0.00064
839.4 ,0.00064
839.5 ,0.00065
839.6 ,0.00065
839.7 ,0.00066
839.8 ,0.00067
839.9 ,0.00067
840.0 ,0.00068
840.1 ,0.00068
840.2 ,0.00068
840.3 ,0.00069
840.4 ,0.00069
840.5 ,0.0007
840.6 ,0.0007
840.7 ,0.0007
840.8 ,0.00071
840.9 ,0.00071
841.0 ,0.00071
841.1 ,0.00071
841.2 ,0.00072
841.3 ,0.00072
841.4 ,0.00072
841.5 ,0.00072
841.6 ,0.00072
841.7 ,0.00072
841.8 ,0.00072
841.9 ,0.00072
842.0 ,0.00072
842.1 ,0.00072
842.2 ,0.00072
842.3 ,0.00072
842.4 ,0.00072
842.5 ,0.00072
842.6 ,0.00072
842.7 ,0.00071
842.8 ,0.00071
842.9 ,0.00071
843.0 ,0.00071
843.1 ,0.0007
843.2 ,0.0007
843.3 ,0.0007
843.4 ,0.0007
843.5 ,0.00069
843.6 ,0.00069
843.7 ,0.00069
843.8 ,0.00068
843.9 ,0.00068
844.0 ,0.00067
844.1 ,0.00067
844.2 ,0.00067
844.3 ,0.00066
844.4 ,0.00066
844.5 ,0.00065
844.6 ,0.00065
844.7 ,0.00064
844.8 ,0.00064
844.9 ,0.00064
845.0 ,0.00063
845.1 ,0.00063
845.2 ,0.00062
845.3 ,0.00062
845.4 ,0.00061
845.5 ,0.00061
845.6 ,0.00061
845.7 ,0.0006
845.8 ,0.0006
845.9 ,0.00059
846.0 ,0.00059
846.1 ,0.00058
846.2 ,0.00058
846.3 ,0.00058
846.4 ,0.00057
846.5 ,0.00057
846.6 ,0.00056
846.7 ,0.00056
846.8 ,0.00055
846.9 ,0.00055
847.0 ,0.00055
847.1 ,0.00054
847.2 ,0.00054
847.3 ,0.00054
847.4 ,0.00053
847.5 ,0.00053
847.6 ,0.00053
847.7 ,0.00052
847.8 ,0.00052
847.9 ,0.00052
848.0 ,0.00051
848.1 ,0.00051
848.2 ,0.00051
848.3 ,0.0005
848.4 ,0.0005
848.5 ,0.0005
848.6 ,0.00049
848.7 ,0.00049
848.8 ,0.00049
848.9 ,0.00049
849.0 ,0.00048
849.1 ,0.00048
849.2 ,0.00048
849.3 ,0.00047
849.4 ,0.00047
849.5 ,0.00047
849.6 ,0.00047
849.7 ,0.00047
849.8 ,0.00046
849.9 ,0.00046
850.0 ,0.00046
850.1 ,0.00046
850.2 ,0.00045
850.3 ,0.00045
850.4 ,0.00045
850.5 ,0.00045
850.6 ,0.00045
850.7 ,0.00044
850.8 ,0.00044
850.9 ,0.00044
851.0 ,0.00044
851.1 ,0.00044
851.2 ,0.00044
851.3 ,0.00043
851.4 ,0.00043
851.5 ,0.00043
851.6 ,0.00043
851.7 ,0.00043
851.8 ,0.00043
851.9 ,0.00043
852.0 ,0.00042
852.1 ,0.00042
852.2 ,0.00042
852.3 ,0.00042
852.4 ,0.00042
852.5 ,0.00042
852.6 ,0.00042
852.7 ,0.00042
852.8 ,0.00042
852.9 ,0.00042
853.0 ,0.00041
853.1 ,0.00041
853.2 ,0.00041
853.3 ,0.00041
853.4 ,0.00041
853.5 ,0.00041
853.6 ,0.00041
853.7 ,0.00041
853.8 ,0.00041
853.9 ,0.00041
854.0 ,0.00041
854.1 ,0.00041
854.2 ,0.00041
854.3 ,0.00041
854.4 ,0.00041
854.5 ,0.00041
854.6 ,0.00041
854.7 ,0.00041
854.8 ,0.00041
854.9 ,0.00041
855.0 ,0.00041
855.1 ,0.00041
855.2 ,0.00041
855.3 ,0.00041
855.4 ,0.00041
855.5 ,0.00041
855.6 ,0.00041
855.7 ,0.00041
855.8 ,0.00041
855.9 ,0.00041
856.0 ,0.00041
856.1 ,0.00042
856.2 ,0.00042
856.3 ,0.00042
856.4 ,0.00042
856.5 ,0.00042
856.6 ,0.00042
856.7 ,0.00042
856.8 ,0.00042
856.9 ,0.00043
857.0 ,0.00043
857.1 ,0.00043
857.2 ,0.00043
857.3 ,0.00043
857.4 ,0.00043
857.5 ,0.00044
857.6 ,0.00044
857.7 ,0.00044
857.8 ,0.00044
857.9 ,0.00044
858.0 ,0.00045
858.1 ,0.00045
858.2 ,0.00045
858.3 ,0.00045
858.4 ,0.00046
858.5 ,0.00046
858.6 ,0.00046
858.7 ,0.00047
858.8 ,0.00047
858.9 ,0.00047
859.0 ,0.00047
859.1 ,0.00048
859.2 ,0.00048
859.3 ,0.00048
859.4 ,0.00049
859.5 ,0.00049
859.6 ,0.0005
859.7 ,0.0005
859.8 ,0.0005
859.9 ,0.00051
860.0 ,0.00051
860.1 ,0.00052
860.2 ,0.00052
860.3 ,0.00052
860.4 ,0.00053
860.5 ,0.00053
860.6 ,0.00054
860.7 ,0.00054
860.8 ,0.00055
860.9 ,0.00055
861.0 ,0.00056
861.1 ,0.00057
861.2 ,0.00057
861.3 ,0.00058
861.4 ,0.00058
861.5 ,0.00059
861.6 ,0.00059
861.7 ,0.0006
861.8 ,0.00061
861.9 ,0.00061
862.0 ,0.00062
862.1 ,0.00063
862.2 ,0.00063
862.3 ,0.00064
862.4 ,0.00065
862.5 ,0.00065
862.6 ,0.00066
862.7 ,0.00067
862.8 ,0.00068
862.9 ,0.00069
863.0 ,0.00069
863.1 ,0.0007
863.2 ,0.00071
863.3 ,0.00072
863.4 ,0.00073
863.5 ,0.00074
863.6 ,0.00075
863.7 ,0.00076
863.8 ,0.00077
863.9 ,0.00078
864.0 ,0.00079
864.1 ,0.0008
864.2 ,0.00081
864.3 ,0.00082
864.4 ,0.00083
864.5 ,0.00084
864.6 ,0.00085
864.7 ,0.00086
864.8 ,0.00087
864.9 ,0.00089
865.0 ,0.0009
865.1 ,0.00091
865.2 ,0.00092
865.3 ,0.00094
865.4 ,0.00095
865.5 ,0.00096
865.6 ,0.00098
865.7 ,0.00099
865.8 ,0.001
865.9 ,0.00102
866.0 ,0.00103
866.1 ,0.00105
866.2 ,0.00106
866.3 ,0.00108
866.4 ,0.00109
866.5 ,0.00111
866.6 ,0.00113
866.7 ,0.00114
866.8 ,0.00116
866.9 ,0.00118
867.0 ,0.0012
867.1 ,0.00121
867.2 ,0.00123
867.3 ,0.00125
867.4 ,0.00127
867.5 ,0.00129
867.6 ,0.00131
867.7 ,0.00133
867.8 ,0.00135
867.9 ,0.00137
868.0 ,0.00138
868.1 ,0.0014
868.2 ,0.00142
868.3 ,0.00144
868.4 ,0.00146
868.5 ,0.00148
868.6 ,0.0015
868.7 ,0.00152
868.8 ,0.00154
868.9 ,0.00156
869.0 ,0.00158
869.1 ,0.0016
869.2 ,0.00161
869.3 ,0.00163
869.4 ,0.00165
869.5 ,0.00166
869.6 ,0.00168
869.7 ,0.00169
869.8 ,0.00171
869.9 ,0.00172
870.0 ,0.00173
870.1 ,0.00174
870.2 ,0.00175
870.3 ,0.00176
870.4 ,0.00177
870.5 ,0.00178
870.6 ,0.00178
870.7 ,0.00179
870.8 ,0.00179
870.9 ,0.00179
871.0 ,0.00179
871.1 ,0.00179
871.2 ,0.00179
871.3 ,0.00178
871.4 ,0.00178
871.5 ,0.00177
871.6 ,0.00176
871.7 ,0.00176
871.8 ,0.00175
871.9 ,0.00174
872.0 ,0.00172
872.1 ,0.00171
872.2 ,0.0017
872.3 ,0.00168
872.4 ,0.00167
872.5 ,0.00165
872.6 ,0.00163
872.7 ,0.00162
872.8 ,0.0016
872.9 ,0.00158
873.0 ,0.00156
873.1 ,0.00154
873.2 ,0.00152
873.3 ,0.0015
873.4 ,0.00148
873.5 ,0.00146
873.6 ,0.00144
873.7 ,0.00142
873.8 ,0.0014
873.9 ,0.00138
874.0 ,0.00137
874.1 ,0.00135
874.2 ,0.00133
874.3 ,0.00131
874.4 ,0.00129
874.5 ,0.00127
874.6 ,0.00126
874.7 ,0.00124
874.8 ,0.00122
874.9 ,0.00121
875.0 ,0.00119
875.1 ,0.00118
875.2 ,0.00116
875.3 ,0.00115
875.4 ,0.00113
875.5 ,0.00112
875.6 ,0.0011
875.7 ,0.00109
875.8 ,0.00108
875.9 ,0.00107
876.0 ,0.00106
876.1 ,0.00105
876.2 ,0.00104
876.3 ,0.00103
876.4 ,0.00102
876.5 ,0.00101
876.6 ,0.001
876.7 ,0.00099
876.8 ,0.00098
876.9 ,0.00098
877.0 ,0.00097
877.1 ,0.00096
877.2 ,0.00096
877.3 ,0.00095
877.4 ,0.00095
877.5 ,0.00094
877.6 ,0.00094
877.7 ,0.00093
877.8 ,0.00093
877.9 ,0.00093
878.0 ,0.00092
878.1 ,0.00092
878.2 ,0.00092
878.3 ,0.00092
878.4 ,0.00092
878.5 ,0.00091
878.6 ,0.00091
878.7 ,0.00091
878.8 ,0.00091
878.9 ,0.00091
879.0 ,0.00092
879.1 ,0.00092
879.2 ,0.00092
879.3 ,0.00092
879.4 ,0.00092
879.5 ,0.00093
879.6 ,0.00093
879.7 ,0.00093
879.8 ,0.00094
879.9 ,0.00094
880.0 ,0.00095
880.1 ,0.00095
880.2 ,0.00096
880.3 ,0.00096
880.4 ,0.00097
880.5 ,0.00098
880.6 ,0.00098
880.7 ,0.00099
880.8 ,0.001
880.9 ,0.001
881.0 ,0.00101
881.1 ,0.00102
881.2 ,0.00103
881.3 ,0.00104
881.4 ,0.00105
881.5 ,0.00106
881.6 ,0.00107
881.7 ,0.00108
881.8 ,0.00109
881.9 ,0.0011
882.0 ,0.00111
882.1 ,0.00112
882.2 ,0.00113
882.3 ,0.00114
882.4 ,0.00115
882.5 ,0.00116
882.6 ,0.00117
882.7 ,0.00119
882.8 ,0.0012
882.9 ,0.00121
883.0 ,0.00122
883.1 ,0.00123
883.2 ,0.00124
883.3 ,0.00125
883.4 ,0.00126
883.5 ,0.00127
883.6 ,0.00128
883.7 ,0.00129
883.8 ,0.0013
883.9 ,0.00131
884.0 ,0.00131
884.1 ,0.00132
884.2 ,0.00132
884.3 ,0.00133
884.4 ,0.00133
884.5 ,0.00133
884.6 ,0.00133
884.7 ,0.00134
884.8 ,0.00134
884.9 ,0.00133
885.0 ,0.00133
885.1 ,0.00133
885.2 ,0.00133
885.3 ,0.00133
885.4 ,0.00133
885.5 ,0.00132
885.6 ,0.00132
885.7 ,0.00131
885.8 ,0.00131
885.9 ,0.0013
886.0 ,0.00129
886.1 ,0.00128
886.2 ,0.00127
886.3 ,0.00126
886.4 ,0.00125
886.5 ,0.00124
886.6 ,0.00123
886.7 ,0.00122
886.8 ,0.0012
886.9 ,0.00119
887.0 ,0.00118
887.1 ,0.00117
887.2 ,0.00115
887.3 ,0.00114
887.4 ,0.00112
887.5 ,0.00111
887.6 ,0.00109
887.7 ,0.00108
887.8 ,0.00107
887.9 ,0.00105
888.0 ,0.00104
888.1 ,0.00102
888.2 ,0.00101
888.3 ,0.00099
888.4 ,0.00098
888.5 ,0.00097
888.6 ,0.00095
888.7 ,0.00094
888.8 ,0.00092
888.9 ,0.00091
889.0 ,0.0009
889.1 ,0.00088
889.2 ,0.00087
889.3 ,0.00086
889.4 ,0.00085
889.5 ,0.00083
889.6 ,0.00082
889.7 ,0.00081
889.8 ,0.0008
889.9 ,0.00079
890.0 ,0.00078
890.1 ,0.00076
890.2 ,0.00075
890.3 ,0.00074
890.4 ,0.00073
890.5 ,0.00072
890.6 ,0.00071
890.7 ,0.0007
890.8 ,0.00069
890.9 ,0.00068
891.0 ,0.00067
891.1 ,0.00066
891.2 ,0.00066
891.3 ,0.00065
891.4 ,0.00064
891.5 ,0.00063
891.6 ,0.00062
891.7 ,0.00061
891.8 ,0.00061
891.9 ,0.0006
892.0 ,0.00059
892.1 ,0.00058
892.2 ,0.00058
892.3 ,0.00057
892.4 ,0.00056
892.5 ,0.00055
892.6 ,0.00055
892.7 ,0.00054
892.8 ,0.00053
892.9 ,0.00053
893.0 ,0.00052
893.1 ,0.00051
893.2 ,0.00051
893.3 ,0.0005
893.4 ,0.00049
893.5 ,0.00049
893.6 ,0.00048
893.7 ,0.00048
893.8 ,0.00047
893.9 ,0.00047
894.0 ,0.00046
894.1 ,0.00045
894.2 ,0.00045
894.3 ,0.00044
894.4 ,0.00044
894.5 ,0.00043
894.6 ,0.00043
894.7 ,0.00042
894.8 ,0.00042
894.9 ,0.00041
895.0 ,0.00041
895.1 ,0.0004
895.2 ,0.0004
895.3 ,0.00039
895.4 ,0.00039
895.5 ,0.00038
895.6 ,0.00038
895.7 ,0.00038
895.8 ,0.00037
895.9 ,0.00037
896.0 ,0.00036
896.1 ,0.00036
896.2 ,0.00036
896.3 ,0.00035
896.4 ,0.00035
896.5 ,0.00035
896.6 ,0.00034
896.7 ,0.00034
896.8 ,0.00033
896.9 ,0.00033
897.0 ,0.00033
897.1 ,0.00032
897.2 ,0.00032
897.3 ,0.00032
897.4 ,0.00032
897.5 ,0.00031
897.6 ,0.00031
897.7 ,0.00031
897.8 ,0.0003
897.9 ,0.0003
898.0 ,0.0003
898.1 ,0.0003
898.2 ,0.0003
898.3 ,0.00029
898.4 ,0.00029
898.5 ,0.00029
898.6 ,0.00029
898.7 ,0.00029
898.8 ,0.00028
898.9 ,0.00028
899.0 ,0.00028
899.1 ,0.00028
899.2 ,0.00028
899.3 ,0.00028
899.4 ,0.00027
899.5 ,0.00027
899.6 ,0.00027
899.7 ,0.00027
899.8 ,0.00027
899.9 ,0.00027
900.0 ,0.00027
900.1 ,0.00027
900.2 ,0.00027
900.3 ,0.00027
900.4 ,0.00026
900.5 ,0.00026
900.6 ,0.00026
900.7 ,0.00026
900.8 ,0.00026
900.9 ,0.00026
901.0 ,0.00026
901.1 ,0.00026
901.2 ,0.00026
901.3 ,0.00026
901.4 ,0.00026
901.5 ,0.00026
901.6 ,0.00026
901.7 ,0.00027
901.8 ,0.00027
901.9 ,0.00027
902.0 ,0.00027
902.1 ,0.00027
902.2 ,0.00027
902.3 ,0.00027
902.4 ,0.00027
902.5 ,0.00027
902.6 ,0.00028
902.7 ,0.00028
902.8 ,0.00028
902.9 ,0.00028
903.0 ,0.00028
903.1 ,0.00029
903.2 ,0.00029
903.3 ,0.00029
903.4 ,0.00029
903.5 ,0.0003
903.6 ,0.0003
903.7 ,0.0003
903.8 ,0.0003
903.9 ,0.00031
904.0 ,0.00031
904.1 ,0.00032
904.2 ,0.00032
904.3 ,0.00032
904.4 ,0.00033
904.5 ,0.00033
904.6 ,0.00034
904.7 ,0.00034
904.8 ,0.00035
904.9 ,0.00035
905.0 ,0.00036
905.1 ,0.00036
905.2 ,0.00037
905.3 ,0.00037
905.4 ,0.00038
905.5 ,0.00039
905.6 ,0.00039
905.7 ,0.0004
905.8 ,0.00041
905.9 ,0.00041
906.0 ,0.00042
906.1 ,0.00043
906.2 ,0.00044
906.3 ,0.00044
906.4 ,0.00045
906.5 ,0.00046
906.6 ,0.00047
906.7 ,0.00048
906.8 ,0.00049
906.9 ,0.0005
907.0 ,0.00051
907.1 ,0.00052
907.2 ,0.00053
907.3 ,0.00054
907.4 ,0.00055
907.5 ,0.00056
907.6 ,0.00057
907.7 ,0.00059
907.8 ,0.0006
907.9 ,0.00061
908.0 ,0.00062
908.1 ,0.00063
908.2 ,0.00065
908.3 ,0.00066
908.4 ,0.00067
908.5 ,0.00068
908.6 ,0.00069
908.7 ,0.00071
908.8 ,0.00072
908.9 ,0.00073
909.0 ,0.00074
909.1 ,0.00075
909.2 ,0.00076
909.3 ,0.00077
909.4 ,0.00078
909.5 ,0.00079
909.6 ,0.0008
909.7 ,0.00081
909.8 ,0.00081
909.9 ,0.00082
910.0 ,0.00083
910.1 ,0.00083
910.2 ,0.00084
910.3 ,0.00084
910.4 ,0.00084
910.5 ,0.00084
910.6 ,0.00085
910.7 ,0.00085
910.8 ,0.00085
910.9 ,0.00085
911.0 ,0.00085
911.1 ,0.00084
911.2 ,0.00084
911.3 ,0.00084
911.4 ,0.00084
911.5 ,0.00083
911.6 ,0.00083
911.7 ,0.00082
911.8 ,0.00082
911.9 ,0.00081
912.0 ,0.00081
912.1 ,0.0008
912.2 ,0.0008
912.3 ,0.00079
912.4 ,0.00078
912.5 ,0.00078
912.6 ,0.00077
912.7 ,0.00076
912.8 ,0.00076
912.9 ,0.00075
913.0 ,0.00074
913.1 ,0.00074
913.2 ,0.00073
913.3 ,0.00072
913.4 ,0.00072
913.5 ,0.00071
913.6 ,0.0007
913.7 ,0.0007
913.8 ,0.00069
913.9 ,0.00069
914.0 ,0.00068
914.1 ,0.00068
914.2 ,0.00067
914.3 ,0.00067
914.4 ,0.00066
914.5 ,0.00066
914.6 ,0.00066
914.7 ,0.00065
914.8 ,0.00065
914.9 ,0.00065
915.0 ,0.00065
915.1 ,0.00064
915.2 ,0.00064
915.3 ,0.00064
915.4 ,0.00064
915.5 ,0.00064
915.6 ,0.00064
915.7 ,0.00064
915.8 ,0.00064
915.9 ,0.00064
916.0 ,0.00064
916.1 ,0.00064
916.2 ,0.00064
916.3 ,0.00064
916.4 ,0.00064
916.5 ,0.00065
916.6 ,0.00065
916.7 ,0.00065
916.8 ,0.00065
916.9 ,0.00066
917.0 ,0.00066
917.1 ,0.00067
917.2 ,0.00067
917.3 ,0.00068
917.4 ,0.00068
917.5 ,0.00069
917.6 ,0.0007
917.7 ,0.0007
917.8 ,0.00071
917.9 ,0.00072
918.0 ,0.00073
918.1 ,0.00074
918.2 ,0.00075
918.3 ,0.00076
918.4 ,0.00077
918.5 ,0.00078
918.6 ,0.00079
918.7 ,0.00081
918.8 ,0.00082
918.9 ,0.00083
919.0 ,0.00085
919.1 ,0.00086
919.2 ,0.00088
919.3 ,0.0009
919.4 ,0.00092
919.5 ,0.00094
919.6 ,0.00096
919.7 ,0.00098
919.8 ,0.001
919.9 ,0.00102
920.0 ,0.00104
920.1 ,0.00107
920.2 ,0.00109
920.3 ,0.00112
920.4 ,0.00115
920.5 ,0.00117
920.6 ,0.0012
920.7 ,0.00123
920.8 ,0.00127
920.9 ,0.0013
921.0 ,0.00133
921.1 ,0.00137
921.2 ,0.0014
921.3 ,0.00144
921.4 ,0.00147
921.5 ,0.00151
921.6 ,0.00155
921.7 ,0.00159
921.8 ,0.00163
921.9 ,0.00167
922.0 ,0.00171
922.1 ,0.00175
922.2 ,0.00179
922.3 ,0.00183
922.4 ,0.00187
922.5 ,0.00191
922.6 ,0.00195
922.7 ,0.00198
922.8 ,0.00202
922.9 ,0.00205
923.0 ,0.00208
923.1 ,0.00211
923.2 ,0.00214
923.3 ,0.00217
923.4 ,0.00219
923.5 ,0.00221
923.6 ,0.00223
923.7 ,0.00224
923.8 ,0.00225
923.9 ,0.00226
924.0 ,0.00227
924.1 ,0.00227
924.2 ,0.00227
924.3 ,0.00227
924.4 ,0.00226
924.5 ,0.00226
924.6 ,0.00224
924.7 ,0.00223
924.8 ,0.00222
924.9 ,0.0022
925.0 ,0.00218
925.1 ,0.00216
925.2 ,0.00214
925.3 ,0.00212
925.4 ,0.0021
925.5 ,0.00208
925.6 ,0.00205
925.7 ,0.00203
925.8 ,0.002
925.9 ,0.00198
926.0 ,0.00196
926.1 ,0.00193
926.2 ,0.00191
926.3 ,0.00188
926.4 ,0.00186
926.5 ,0.00184
926.6 ,0.00182
926.7 ,0.0018
926.8 ,0.00178
926.9 ,0.00176
927.0 ,0.00174
927.1 ,0.00172
927.2 ,0.0017
927.3 ,0.00169
927.4 ,0.00167
927.5 ,0.00166
927.6 ,0.00165
927.7 ,0.00164
927.8 ,0.00163
927.9 ,0.00162
928.0 ,0.00161
928.1 ,0.0016
928.2 ,0.00159
928.3 ,0.00159
928.4 ,0.00158
928.5 ,0.00158
928.6 ,0.00158
928.7 ,0.00158
928.8 ,0.00158
928.9 ,0.00158
929.0 ,0.00158
929.1 ,0.00158
929.2 ,0.00159
929.3 ,0.00159
929.4 ,0.0016
929.5 ,0.00161
929.6 ,0.00162
929.7 ,0.00163
929.8 ,0.00164
929.9 ,0.00165
930.0 ,0.00166
930.1 ,0.00168
930.2 ,0.0017
930.3 ,0.00171
930.4 ,0.00173
930.5 ,0.00175
930.6 ,0.00177
930.7 ,0.0018
930.8 ,0.00182
930.9 ,0.00185
931.0 ,0.00187
931.1 ,0.0019
931.2 ,0.00193
931.3 ,0.00196
931.4 ,0.002
931.5 ,0.00203
931.6 ,0.00206
931.7 ,0.0021
931.8 ,0.00214
931.9 ,0.00217
932.0 ,0.00221
932.1 ,0.00225
932.2 ,0.00229
932.3 ,0.00233
932.4 ,0.00237
932.5 ,0.00241
932.6 ,0.00245
932.7 ,0.00248
932.8 ,0.00252
932.9 ,0.00256
933.0 ,0.00259
933.1 ,0.00262
933.2 ,0.00265
933.3 ,0.00267
933.4 ,0.00269
933.5 ,0.00271
933.6 ,0.00272
933.7 ,0.00273
933.8 ,0.00274
933.9 ,0.00274
934.0 ,0.00273
934.1 ,0.00272
934.2 ,0.0027
934.3 ,0.00268
934.4 ,0.00265
934.5 ,0.00262
934.6 ,0.00259
934.7 ,0.00255
934.8 ,0.0025
934.9 ,0.00245
935.0 ,0.0024
935.1 ,0.00235
935.2 ,0.00229
935.3 ,0.00224
935.4 ,0.00218
935.5 ,0.00212
935.6 ,0.00205
935.7 ,0.00199
935.8 ,0.00193
935.9 ,0.00187
936.0 ,0.00181
936.1 ,0.00175
936.2 ,0.0017
936.3 ,0.00164
936.4 ,0.00158
936.5 ,0.00153
936.6 ,0.00148
936.7 ,0.00143
936.8 ,0.00138
936.9 ,0.00133
937.0 ,0.00129
937.1 ,0.00125
937.2 ,0.0012
937.3 ,0.00116
937.4 ,0.00113
937.5 ,0.00109
937.6 ,0.00106
937.7 ,0.00102
937.8 ,0.00099
937.9 ,0.00096
938.0 ,0.00093
938.1 ,0.0009
938.2 ,0.00088
938.3 ,0.00085
938.4 ,0.00083
938.5 ,0.00081
938.6 ,0.00078
938.7 ,0.00076
938.8 ,0.00074
938.9 ,0.00072
939.0 ,0.00071
939.1 ,0.00069
939.2 ,0.00067
939.3 ,0.00066
939.4 ,0.00064
939.5 ,0.00063
939.6 ,0.00062
939.7 ,0.0006
939.8 ,0.00059
939.9 ,0.00058
940.0 ,0.00057
940.1 ,0.00056
940.2 ,0.00055
940.3 ,0.00054
940.4 ,0.00053
940.5 ,0.00052
940.6 ,0.00051
940.7 ,0.00051
940.8 ,0.0005
940.9 ,0.00049
941.0 ,0.00048
941.1 ,0.00048
941.2 ,0.00047
941.3 ,0.00047
941.4 ,0.00046
941.5 ,0.00046
941.6 ,0.00045
941.7 ,0.00045
941.8 ,0.00044
941.9 ,0.00044
942.0 ,0.00044
942.1 ,0.00043
942.2 ,0.00043
942.3 ,0.00043
942.4 ,0.00043
942.5 ,0.00042
942.6 ,0.00042
942.7 ,0.00042
942.8 ,0.00042
942.9 ,0.00042
943.0 ,0.00041
943.1 ,0.00041
943.2 ,0.00041
943.3 ,0.00041
943.4 ,0.00041
943.5 ,0.00041
943.6 ,0.00041
943.7 ,0.00041
943.8 ,0.00041
943.9 ,0.00041
944.0 ,0.00041
944.1 ,0.00042
944.2 ,0.00042
944.3 ,0.00042
944.4 ,0.00042
944.5 ,0.00042
944.6 ,0.00042
944.7 ,0.00042
944.8 ,0.00043
944.9 ,0.00043
945.0 ,0.00043
945.1 ,0.00044
945.2 ,0.00044
945.3 ,0.00044
945.4 ,0.00045
945.5 ,0.00045
945.6 ,0.00045
945.7 ,0.00046
945.8 ,0.00046
945.9 ,0.00047
946.0 ,0.00047
946.1 ,0.00048
946.2 ,0.00048
946.3 ,0.00049
946.4 ,0.00049
946.5 ,0.0005
946.6 ,0.00051
946.7 ,0.00051
946.8 ,0.00052
946.9 ,0.00053
947.0 ,0.00053
947.1 ,0.00054
947.2 ,0.00055
947.3 ,0.00056
947.4 ,0.00056
947.5 ,0.00057
947.6 ,0.00058
947.7 ,0.00059
947.8 ,0.0006
947.9 ,0.00061
948.0 ,0.00062
948.1 ,0.00063
948.2 ,0.00064
948.3 ,0.00065
948.4 ,0.00066
948.5 ,0.00067
948.6 ,0.00068
948.7 ,0.00069
948.8 ,0.00071
948.9 ,0.00072
949.0 ,0.00073
949.1 ,0.00074
949.2 ,0.00075
949.3 ,0.00077
949.4 ,0.00078
949.5 ,0.00079
949.6 ,0.00081
949.7 ,0.00082
949.8 ,0.00083
949.9 ,0.00084
950.0 ,0.00086
950.1 ,0.00087
950.2 ,0.00088
950.3 ,0.00089
950.4 ,0.00091
950.5 ,0.00092
950.6 ,0.00093
950.7 ,0.00094
950.8 ,0.00095
950.9 ,0.00096
951.0 ,0.00098
951.1 ,0.00099
951.2 ,0.001
951.3 ,0.00101
951.4 ,0.00102
951.5 ,0.00102
951.6 ,0.00103
951.7 ,0.00104
951.8 ,0.00105
951.9 ,0.00106
952.0 ,0.00106
952.1 ,0.00107
952.2 ,0.00107
952.3 ,0.00108
952.4 ,0.00108
952.5 ,0.00109
952.6 ,0.00109
952.7 ,0.0011
952.8 ,0.0011
952.9 ,0.0011
953.0 ,0.0011
953.1 ,0.00111
953.2 ,0.00111
953.3 ,0.00111
953.4 ,0.00111
953.5 ,0.00111
953.6 ,0.00111
953.7 ,0.00111
953.8 ,0.00111
953.9 ,0.00111
954.0 ,0.00111
954.1 ,0.00111
954.2 ,0.00111
954.3 ,0.00111
954.4 ,0.0011
954.5 ,0.0011
954.6 ,0.0011
954.7 ,0.0011
954.8 ,0.0011
954.9 ,0.0011
955.0 ,0.0011
955.1 ,0.0011
955.2 ,0.0011
955.3 ,0.0011
955.4 ,0.0011
955.5 ,0.0011
955.6 ,0.0011
955.7 ,0.0011
955.8 ,0.0011
955.9 ,0.0011
956.0 ,0.00111
956.1 ,0.00111
956.2 ,0.00111
956.3 ,0.00111
956.4 ,0.00112
956.5 ,0.00112
956.6 ,0.00112
956.7 ,0.00113
956.8 ,0.00113
956.9 ,0.00114
957.0 ,0.00114
957.1 ,0.00115
957.2 ,0.00116
